,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
187,,泰州天盛达汽车贸易有限公司,"120.09033297726918,32.516794982827875",,江苏省泰州市姜堰区经济开发区海姜大道6号（华东汽车城向北500米）No. 6 Haijing Av  Economy development Zone  Jiangyan  Jiangsu,销售：0523-88536888;服务：0523-88515668,225500,江苏省,320000,泰州市,321200,姜堰区,321204,,0523-88536888,,,,,,,销售：0523-88536888;服务：0523-88515668,泰州市,20070,,0523-88536888,0523-88536888,,,,,,0523-88515668,2020-11-09 15:01:59,2020-11-09 15:01:59,A34865,
188,,江苏富骏汽车贸易有限公司工业园区分公司,"120.7292019218584,31.328793176576465",,苏州工业园区旺墩路现代休闲广场Modern Leisure Plaza  Wangdun Rd. Industry Park  Suzhou,销售：;服务：,,江苏省,320000,苏州市,320500,苏州工业园区,320571,,,,,,,,,销售：;服务：,苏州市,20320,,,,,,,,,,2020-11-09 15:01:59,2020-11-09 15:01:59,A02916,
189,,凯里经济开发区华通凯福汽车贸易服务有限公司都匀分公司,"121.19459257453646,31.172124002225114",,贵州省都匀市斗篷山路189号,销售：0854-8512880;服务：0854-8512880,558000,上海市,310000,上海市,310100,青浦区,310118,,0854-8512880,,,,,,,销售：0854-8512880;服务：0854-8512880,上海市,50760,,0854-8512880,0854-8512880,,,,,,0854-8512880,2020-11-09 15:01:59,2020-11-09 15:01:59,A30675,
190,,榆林永盛汽贸有限公司神木分公司,"109.88127707851251,38.34421649973299",,陕西省榆林市神木县榆神高速入口北侧,销售：;服务：,,陕西省,610000,榆林市,610800,榆阳区,610802,,,,,,,,,销售：;服务：,榆林市,51460,,,,,,,,,,2020-11-09 15:01:59,2020-11-09 15:01:59,A30455,
191,,廊坊瑞泰伟业汽车销售有限公司广阳分公司,"116.67201215976557,38.704684562984454",,廊坊瑞泰伟业广阳分公司,销售：;服务：,,河北省,130000,廊坊市,131000,大城县,131025,,,,,,,,,销售：;服务：,廊坊市,11200,,,,,,,,,,2020-11-09 15:01:59,2020-11-09 15:01:59,A32759,
192,,南阳裕华福源汽车销售服务有限公司南阳分公司,"112.51882309277777,33.03138457548228",,南阳裕华南阳分公司,销售：;服务：,,河南省,410000,南阳市,411300,卧龙区,411303,,,,,,,,,销售：;服务：,南阳市,20580,,,,,,,,,,2020-11-09 15:01:59,2020-11-09 15:01:59,A16495,
193,,镇江福联汽车贸易有限公司句容分公司,"119.53159031303666,32.18894479904063",,江苏省句容市华阳镇东昌路西侧West of Dongchang Rd.  Huayang Town  Jurong City  Jiangsu,销售：;服务：,,江苏省,320000,镇江市,321100,京口区,321102,,,,,,,,,销售：;服务：,镇江市,20450,,,,,,,,,,2020-11-09 15:01:59,2020-11-09 15:01:59,A07173,
194,,余姚福舜汽车贸易有限公司余姚分公司,"121.16727755776006,30.107503184700775",,余姚市世南西路1778号,销售：;服务：,,浙江省,330000,宁波市,330200,余姚市,330281,,,,,,,,,销售：;服务：,宁波市,22060,,,,,,,,,,2020-11-09 15:01:59,2020-11-09 15:01:59,A38487,
195,,南京江北福联汽车销售有限公司浦珠路分公司,"118.854204283127,32.35411133547342",,南京江北福联浦珠路分公司,销售：;服务：,,江苏省,320000,南京市,320100,六合区,320116,,,,,,,,,销售：;服务：,南京市,21320,,,,,,,,,,2020-11-09 15:01:59,2020-11-09 15:01:59,A20256,
196,,张家港富骏汽车销售服务有限公司保税区分公司,"120.60359381446389,31.891007953596645",,张家港富骏保税区分公司,销售：;服务：,,江苏省,320000,苏州市,320500,张家港市,320582,,,,,,,,,销售：;服务：,苏州市,20710,,,,,,,,,,2020-11-09 15:01:59,2020-11-09 15:01:59,A08712,
197,,苏州天驰新佳汽车销售服务有限公司驰云路分公司,"120.57498877866738,31.329322657068417",,苏州天驰新佳驰云路分公司,销售：;服务：,,江苏省,320000,苏州市,320500,姑苏区,320508,,,,,,,,,销售：;服务：,苏州市,20400,,,,,,,,,,2020-11-09 15:01:59,2020-11-09 15:01:59,A07174,
198,,常德市旭福汽车销售服务有限公司,"111.7458050299221,29.036937463415864",,常德市常德大道1998号,销售：0736-7088988;服务：0736-7088590,415000,湖南省,430000,常德市,430700,武陵区,430702,,0736-7088988,,,,,,,销售：0736-7088988;服务：0736-7088590,常德市,31930,,0736-7088988,0736-7088988,,,,,,0736-7088590,2020-11-09 15:01:59,2020-11-09 15:01:59,A35384,
199,,平顶山泰瑞福汽车销售服务有限公司,"113.2703271328851,33.78112061455755",,河南省平顶山市平安大道,销售：0375-3407777;服务：0375-2375557,467000,河南省,410000,平顶山市,410400,新华区,410402,,0375-3407777,,,,,,,销售：0375-3407777;服务：0375-2375557,平顶山市,80680,,0375-3407777,0375-3407777,,,,,,0375-2375557,2020-11-09 15:01:59,2020-11-09 15:01:59,A35803,
200,,宁夏福立升汽车销售服务有限公司兴庆分公司,"106.18213113485352,38.47109285201977",,宁夏福立升兴庆分公司,销售：;服务：,,宁夏回族自治区,640000,银川市,640100,金凤区,640106,,,,,,,,,销售：;服务：,银川市,50810,,,,,,,,,,2020-11-09 15:01:59,2020-11-09 15:01:59,A05072,
201,,青岛成利达汽车销售服务有限公司,"120.44774647298529,36.25885586863565",,青岛市城阳区黑龙江中路697号No. 697  Heilongjiang Rd  Chengyang district  Qingdao,销售：0532-55766222;服务：0532-55766090,266000,山东省,370000,青岛市,370200,城阳区,370214,,0532-55766222,,,,,,,销售：0532-55766222;服务：0532-55766090,青岛市,80360,,0532-55766222,0532-55766222,,,,,,0532-55766090,2020-11-09 15:01:59,2020-11-09 15:01:59,A35428,
202,,烟台裕华汽车服务有限公司栖霞分公司,"121.22970057886404,37.56216480443306",,烟台裕华栖霞分公司,销售：;服务：,,山东省,370000,烟台市,370600,福山区,370611,,,,,,,,,销售：;服务：,烟台市,10390,,,,,,,,,,2020-11-09 15:01:59,2020-11-09 15:01:59,A06153,
203,,河北汇凯汽车销售服务有限公司,"117.21642003404659,39.1605378637006",,衡水市北外环东路819号(武警教导支队对面）No. 819 East of North ring Rd  Hengshui,销售：0318-6928888;服务：0318-6669877,053000,天津市,120000,天津市,120100,河北区,120105,,0318-6928888,,,,,,,销售：0318-6928888;服务：0318-6669877,天津市,80450,,0318-6928888,0318-6928888,,,,,,0318-6669877,2020-11-09 15:01:59,2020-11-09 15:01:59,A34863,
204,,烟台海之润汽车销售有限公司海阳分公司,"121.19189050694533,36.69997117969156",,烟台海之润海阳分公司,销售：;服务：,,山东省,370000,烟台市,370600,海阳市,370687,,,,,,,,,销售：;服务：,烟台市,10970,,,,,,,,,,2020-11-09 15:01:59,2020-11-09 15:01:59,A16995,
205,,邯郸市和誉汽车销售服务有限公司,"114.2577347475393,36.718554340424845",,邯郸市复兴区北环路88号 No. 88 North ring Rd  Fuxing district， Handan,销售：0310-4151555;服务：0310-4185035,056000,河北省,130000,邯郸市,130400,武安市,130481,,0310-4151555,,,,,,,销售：0310-4151555;服务：0310-4185035,邯郸市,80460,,0310-4151555,0310-4151555,,,,,,0310-4185035,2020-11-09 15:01:59,2020-11-09 15:01:59,A35201,
206,,忻州联众汽车销售服务有限公司,"112.74960244094264,38.47678740663601",,山西省忻州市经济开发区梨花街汽车文化园,销售：0350-3399701;服务：0350-3399532,034000,山西省,140000,忻州市,140900,忻府区,140902,,0350-3399701,,,,,,,销售：0350-3399701;服务：0350-3399532,忻州市,80510,,0350-3399701,0350-3399701,,,,,,0350-3399532,2020-11-09 15:01:59,2020-11-09 15:01:59,A35042,
207,,烟台裕华汽车服务有限公司蓬莱分公司,"120.7771611708632,37.82296128836697",,烟台裕华蓬莱分公司,销售：;服务：,,山东省,370000,烟台市,370600,蓬莱区,370614,,,,,,,,,销售：;服务：,烟台市,10390,,,,,,,,,,2020-11-09 15:01:59,2020-11-09 15:01:59,A06153,
208,,龙岩龙丰福瑞汽车销售服务有限公司长汀分公司,"116.37495283903637,25.842308670065634",,龙岩龙丰福瑞长汀分公司,销售：0597-6860666;服务：0597-6595261,366300,福建省,350000,龙岩市,350800,长汀县,350821,,0597-6860666,,,,,,,销售：0597-6860666;服务：0597-6595261,龙岩市,31030,,0597-6860666,0597-6860666,,,,,,0597-6595261,2020-11-09 15:01:59,2020-11-09 15:01:59,A33763,
209,,陕西福腾汽车贸易有限公司钣喷中心,"108.83698122622438,34.303882777615904",,陕西福腾钣喷中心,销售：;服务：,,陕西省,610000,西安市,610100,未央区,610112,,,,,,,,,销售：;服务：,西安市,50430,,,,,,,,,,2020-11-09 15:01:59,2020-11-09 15:01:59,A08572,
210,,南阳嘉华福尔汽车销售服务有限公司邓州分公司,"112.10604843209823,32.69818220200077",,河南省邓州市张楼乡大庄村Dazhuang Village  Zhanglou County  Dengzhou City in Nanyang,销售：;服务：,,河南省,410000,南阳市,411300,邓州市,411381,,,,,,,,,销售：;服务：,南阳市,11700,,,,,,,,,,2020-11-09 15:01:59,2020-11-09 15:01:59,A29955,
211,,邯郸市庆华汽车销售服务有限公司馆陶分公司,"114.555334163483,36.65492979203948",,邯郸庆华馆陶分公司,销售：;服务：,,河北省,130000,邯郸市,130400,丛台区,130403,,,,,,,,,销售：;服务：,邯郸市,10650,,,,,,,,,,2020-11-09 15:01:59,2020-11-09 15:01:59,A06252,
212,,南阳吉福汽车销售服务有限公司,"112.60958149234615,33.035450277441385",,河南省南阳市宛城区信臣路与独山大道交叉口向东2公里路北,销售：;服务：,473009,河南省,410000,南阳市,411300,宛城区,411302,,,,,,,,,销售：;服务：,南阳市,80670,,,,,,,,,,2020-11-09 15:01:59,2020-11-09 15:01:59,A35681,
213,,菏泽福特瑞汽车销售服务有限公司,"115.44134403787947,35.29006195736131",,山东省菏泽市中汇国际汽车园(昆明路北段2999号）（No. 2999 North of Kunming Rd） Zhonghui International Auto Park， Heze，Shandong,销售：0530-7085585;服务：0530-7085585,274000,山东省,370000,菏泽市,371700,牡丹区,371702,,0530-7085585,,,,,,,销售：0530-7085585;服务：0530-7085585,菏泽市,80390,,0530-7085585,0530-7085585,,,,,,0530-7085585,2020-11-09 15:01:59,2020-11-09 15:01:59,A35701,
214,,河南西城天道汽车贸易服务有限公司郑州分公司,"113.51161260711609,34.765272127808686",,河南西城天道郑州分公司,销售：;服务：,,河南省,410000,郑州市,410100,中原区,410102,,,,,,,,,销售：;服务：,郑州市,20530,,,,,,,,,,2020-11-09 15:01:59,2020-11-09 15:01:59,A09935,
215,,青州飞达汽车销售服务有限公司临朐分公司,"118.50226802437226,36.756508635007116",,青州飞达临朐分公司,销售：;服务：,,山东省,370000,潍坊市,370700,青州市,370781,,,,,,,,,销售：;服务：,潍坊市,11480,,,,,,,,,,2020-11-09 15:01:59,2020-11-09 15:01:59,A33439,
216,,惠州深标特汽车有限公司惠城分公司,"114.47505658828105,22.98699312456095",,惠州深标特惠城分公司,销售：;服务：,,广东省,440000,惠州市,441300,惠城区,441302,,,,,,,,,销售：;服务：,惠州市,31130,,,,,,,,,,2020-11-09 15:01:59,2020-11-09 15:01:59,A33661,
217,,山西诺维兰集团运城瑞安汽车销售服务有限公司新绛分公司,"111.0436414416332,35.07170917385622",,运城瑞安新绛分公司,销售：;服务：,,山西省,140000,运城市,140800,盐湖区,140802,,,,,,,,,销售：;服务：,运城市,11000,,,,,,,,,,2020-11-09 15:01:59,2020-11-09 15:01:59,A33722,
218,,巴中市祥宇汽车销售有限责任公司,"106.71854112060248,31.825008062962663",,巴中市巴州区盘兴物流园汽贸城Auto Trade City  Panxin Logistics Park Bazhou district  Bazhong,销售：;服务：,636000,四川省,510000,巴中市,511900,巴州区,511902,,,,,,,,,销售：;服务：,巴中市,51690,,,,,,,,,,2020-11-09 15:01:59,2020-11-09 15:01:59,A33800,
219,,重庆福冠汽车销售服务有限公司鱼洞分公司,"106.57939014654109,29.478370473651953",,重庆福冠鱼洞分公司,销售：;服务：,,重庆市,500000,重庆市,500100,巴南区,500113,,,,,,,,,销售：;服务：,重庆市,51140,,,,,,,,,,2020-11-09 15:01:59,2020-11-09 15:01:59,A30437,
220,,双鸭山凯华凯信汽车销售服务有限公司,"131.1833244293091,46.73355339419691",,黑龙江省双鸭山市集贤县福利东外环农资市场南500米凯华汽车城福特4S店500m South of nongzhi Market   East Outer ring  Jixian county  Shuangyashan  Helongjiang,销售：0469-6132000;服务：0469-6128906,155900,黑龙江省,230000,双鸭山市,230500,四方台区,230505,,0469-6132000,,,,,,,销售：0469-6132000;服务：0469-6128906,双鸭山市,80840,,0469-6132000,0469-6132000,,,,,,0469-6128906,2020-11-09 15:01:59,2020-11-09 15:01:59,A35425,
221,,成都福之星车业有限公司,"103.99610394724063,30.50439096450148",,成都市牧华路1609号,销售：;服务：,,四川省,510000,成都市,510100,双流区,510116,,,,,,,,,销售：;服务：,成都市,51700,,,,,,,,,,2020-11-09 15:01:59,2020-11-09 15:01:59,A35524,
222,,哈尔滨永达宏福汽车销售服务有限公司,"126.58032232296445,45.894684153693575",,哈尔滨市利民开发区利民大道永达路8号No. 8 Yongda Rd  Limin Av  Limin district  Harbin,销售：0451-51021818;服务：0451-51021811,150025,黑龙江省,230000,哈尔滨市,230100,呼兰区,230111,,0451-51021818,,,,,,,销售：0451-51021818;服务：0451-51021811,哈尔滨市,80820,,0451-51021818,0451-51021818,,,,,,0451-51021811,2020-11-09 15:01:59,2020-11-09 15:01:59,A34765,
223,,迁安市万荣泽福汽车贸易有限公司丰安分公司,"118.60974059335912,40.01642090486302",,迁安市万荣泽丰安分公司,销售：;服务：,,河北省,130000,唐山市,130200,迁安市,130283,,,,,,,,,销售：;服务：,唐山市,80430,,,,,,,,,,2020-11-09 15:01:59,2020-11-09 15:01:59,A34439,
224,,滨州和润汽车销售服务有限公司,"118.00669096980874,37.44648946007328",,山东省滨州市滨城区220国道渤海十一路汽车城Shiyilu Auto city  220G Bincheng district  Binzhou Shandong,销售：0543-5021888;服务：0543-5021700,256600,山东省,370000,滨州市,371600,滨城区,371602,,0543-5021888,,,,,,,销售：0543-5021888;服务：0543-5021700,滨州市,81300,,0543-5021888,0543-5021888,,,,,,0543-5021700,2020-11-09 15:01:59,2020-11-09 15:01:59,A35722,
225,,潮州德诚汽车销售服务有限公司,"116.61739740952544,23.61146249482627",,潮州市潮安区浮洋镇乌洋村北关干渠东侧East of Guanan qu  Wuyang village  Fuyang town  Chaoan district  Chaozhou,销售：0768-6999099;服务：0768-6999091,515645,广东省,440000,潮州市,445100,潮安区,445103,,0768-6999099,,,,,,,销售：0768-6999099;服务：0768-6999091,潮州市,31290,,0768-6999099,0768-6999099,,,,,,0768-6999091,2020-11-09 15:01:59,2020-11-09 15:01:59,A35541,
226,,彭州市明利车业有限公司,"103.97601877735121,30.97312215599764",,彭州市牡丹大道中段77号No. 77 Mudan Av  Pengzhou,销售：028-83833900;服务：028-83833944,611930,四川省,510000,成都市,510100,彭州市,510182,,028-83833900,,,,,,,销售：028-83833900;服务：028-83833944,成都市,51040,,028-83833900,028-83833900,,,,,,028-83833944,2020-11-09 15:01:59,2020-11-09 15:01:59,A35641,
227,,桂林市均富汽车销售有限公司全州分公司,"110.33437737494404,25.361083397671045",,桂林均富全州分公司,销售：;服务：,,广西壮族自治区,450000,桂林市,450300,灵川县,450323,,,,,,,,,销售：;服务：,桂林市,31720,,,,,,,,,,2020-11-09 15:01:59,2020-11-09 15:01:59,A29635,
228,,运城市韩韩汽车销售服务有限公司平陆分公司,"111.23589608501669,34.84827417407977",,运城韩韩平陆分公司,销售：;服务：,,山西省,140000,运城市,140800,平陆县,140829,,,,,,,,,销售：;服务：,运城市,10540,,,,,,,,,,2020-11-09 15:01:59,2020-11-09 15:01:59,A08292,
229,,运城市韩韩汽车销售服务有限公司万荣分公司,"110.98877792784157,35.044760916645515",,运城韩韩万荣分公司,销售：;服务：,,山西省,140000,运城市,140800,盐湖区,140802,,,,,,,,,销售：;服务：,运城市,10540,,,,,,,,,,2020-11-09 15:01:59,2020-11-09 15:01:59,A08292,
230,,深圳市易达汽车技术服务有限公司梅林分公司,"114.06876932138282,22.573740004449473",,深圳市易达梅林分公司,销售：;服务：,,广东省,440000,深圳市,440300,福田区,440304,,,,,,,,,销售：;服务：,深圳市,30120,,,,,,,,,,2020-11-09 15:01:59,2020-11-09 15:01:59,A02155,
231,,西安福新汽车销售服务有限公司,"109.10012412439818,34.51106709234142",,西安高陵县鹿苑大道新程2路交汇处,销售：029-62653668;服务：029-62653622,710200,陕西省,610000,西安市,610100,高陵区,610117,,029-62653668,,,,,,,销售：029-62653668;服务：029-62653622,西安市,51910,,029-62653668,029-62653668,,,,,,029-62653622,2020-11-09 15:01:59,2020-11-09 15:01:59,A34201,
232,,广州庆福汽车销售服务有限公司,"113.24832323637408,23.219345791989845",,广州市白云区石井街石丰路3号一楼3-1， Shifeng Rd  Shijing Rd  Baiyun district  Guangzhou,销售：020-89211831;服务：020-89211825,510430,广东省,440000,广州市,440100,白云区,440111,,020-89211831,,,,,,,销售：020-89211831;服务：020-89211825,广州市,31310,,020-89211831,020-89211831,,,,,,020-89211825,2020-11-09 15:01:59,2020-11-09 15:01:59,A36381,
233,,邯郸市和誉汽车销售服务有限公司永年分公司,"114.2577347475393,36.718554340424845",,河北省邯郸市永年区高新区火炬街东段Huoju Street   Gaoxin area  Yongnian county  Handan  Hebei,销售：0310-4151555;服务：,,河北省,130000,邯郸市,130400,武安市,130481,,0310-4151555,,,,,,,销售：0310-4151555;服务：,邯郸市,80460,,0310-4151555,0310-4151555,,,,,,,2020-11-09 15:01:59,2020-11-09 15:01:59,A35201,
